timestamp TriggeredEvents TempFlag EMON1 EMON2 HV1 HV2 HV3 HV4 HV5 HV6 HV7 HV8 HVCur1 HVCur2 HVCur3 HVCur4 HVCur5 HVCur6 HVCur7 HVCur8 UCTemp#1 UCTemp#2 UCTemp#3 UCTemp#4 UCTemp#5 UCTemp#6 UCTemp#7 UCTemp#8 UCTemp#9 UCTemp#10 UCTemp#11 UCTemp#12 UCTemp#13 UCTemp#14 UCTemp#15 UCTemp#16 UCTemp#17 UCTemp#18 UCTemp#19 UCTemp#20 UCTemp#21 UCTemp#22 UCTemp#23 UCTemp#24 UCTemp#25 UCTemp#26 UCTemp#27 UCTemp#28 UCTemp#29 UCTemp#30 UCTemp#31 UCTemp#32 CPUTemp CoBoTemp RadiatorTemp LVPSVoltage LVPSCurrent PumpVoltage PumpCurrent SIABMPWR1 SIABMPWR2 SIABMPWR3 SIABMPWR4 SIABMPWR5 SIABMPWR6 SIABMPWR7 SIABMPWR8 SIABMPWR9 SIABMPWR10 SIABMPWR11 SIABMPWR12 SIABMPWR13 SIABMPWR14 SIABMPWR15 SIABMPWR16 SIABMPWR17 SIABMPWR18 SIABMPWR19 SIABMPWR20 SIABMPWR21 SIABMPWR22 SIABMPWR23 SIABMPWR24 SIABMPWR25 SIABMPWR26 SIABMPWR27 SIABMPWR28 SIABMPWR29 SIABMPWR30 SIABMPWR31 SIABMPWR32 HVSW1 HVSW2 HVSW3 HVSW4 HVSW5 HVSW6 HVSW7 HVSW8 HVSW9 HVSW10 HVSW11 HVSW12 HVSW13 HVSW14 HVSW15 HVSW16 HVSW17 HVSW18 HVSW19 HVSW20 HVSW21 HVSW22 HVSW23 HVSW24 HVSW25 HVSW26 HVSW27 HVSW28 HVSW29 HVSW30 HVSW31 HVSW32 SiPMTemp#1 SiPMTemp#2 SiPMTemp#3 SiPMTemp#4 SiPMTemp#5 SiPMTemp#6 SiPMTemp#7 SiPMTemp#8 SiPMTemp#9 SiPMTemp#10 SiPMTemp#11 SiPMTemp#12 SiPMTemp#13 SiPMTemp#14 SiPMTemp#15 SiPMTemp#16 SiPMTemp#17 SiPMTemp#18 SiPMTemp#19 SiPMTemp#20 SiPMTemp#21 SiPMTemp#22 SiPMTemp#23 SiPMTemp#24 SiPMTemp#25 SiPMTemp#26 SiPMTemp#27 SiPMTemp#28 SiPMTemp#29 SiPMTemp#30 SiPMTemp#31 SiPMTemp#32
11888 0 1 4136 4131 41.954 42.089 42.131 42.273 41.947 42.07 42.11 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -13.8 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -12.6 -15.7 -10.2 -8.4 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 -1 13 -45 27.1 2029 27.2 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
11918 0 0 4136 4131 41.954 42.086 42.131 42.273 41.946 42.069 42.109 42.275 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -13.8 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -12.6 -15.7 -10.2 -8.4 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 -1 13 -45 27.1 2029 27.4 259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
11948 0 1 4136 4131 41.954 42.088 42.132 42.273 41.947 42.068 42.11 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -13.8 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -12.6 -15.7 -10.2 -8.4 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 -1 13 -44 27.2 2050 27.2 259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
11978 0 0 4136 4131 41.955 42.085 42.13 42.275 41.947 42.069 42.11 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -10.2 -8.4 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 -1 13 -44 27.1 2040 27.2 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12008 0 1 4136 4131 41.954 42.087 42.131 42.275 41.946 42.07 42.109 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -10.2 -8.4 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 -1 13 -45 27.1 2029 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12038 0 0 4136 4131 41.957 42.087 42.132 42.274 41.948 42.07 42.11 42.272 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -10.2 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 -1 13 -45 27.1 2029 27.2 250 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12068 0 1 4136 4131 41.956 42.09 42.131 42.272 41.947 42.067 42.109 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -10.2 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -45 27.1 2029 27.2 250 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12098 0 0 4136 4131 41.955 42.088 42.132 42.273 41.946 42.068 42.11 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -10.2 -8.4 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -45 27.1 2029 27.2 259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12128 0 1 4136 4131 41.955 42.086 42.132 42.273 41.947 42.068 42.107 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -10.2 -8.4 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -45 27.2 2029 27.4 259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12158 0 0 4136 4131 41.955 42.086 42.133 42.273 41.948 42.068 42.109 42.272 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -13.8 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -10.2 -8.4 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -45 27.2 2029 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12188 0 1 4136 4131 41.955 42.086 42.131 42.274 41.945 42.07 42.109 42.271 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -13.8 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -10.2 -8.4 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -50 27.2 2029 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12218 0 0 4136 4131 41.957 42.088 42.131 42.272 41.943 42.069 42.111 42.274 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -45 27.2 2029 27.2 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12248 0 1 4136 4131 41.956 42.087 42.131 42.274 41.945 42.067 42.108 42.275 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -45 27.2 2040 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12278 0 0 4136 4131 41.955 42.087 42.13 42.275 41.948 42.071 42.111 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -46 27.1 2029 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12308 0 1 4136 4131 41.956 42.087 42.132 42.274 41.949 42.069 42.109 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -46 27.2 2029 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12338 0 0 4136 4131 41.956 42.085 42.132 42.273 41.948 42.068 42.113 42.275 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -16.2 -11.9 -10.8 -12.8 -17.2 -15.9 -14.6 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -46 27.1 2029 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12368 0 1 4136 4131 41.956 42.086 42.131 42.273 41.947 42.072 42.111 42.274 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -16.2 -11.9 -10.8 -12.8 -17.2 -15.9 -14.6 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -46 27.1 2029 27.5 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12398 0 0 4136 4131 41.955 42.087 42.132 42.274 41.946 42.068 42.106 42.275 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -14.6 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -47 27.2 2029 27.4 259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12428 0 1 4136 4131 41.956 42.085 42.133 42.272 41.948 42.069 42.11 42.276 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -14.6 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -45 27 2029 27.2 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12458 0 0 4136 4131 41.954 42.086 42.133 42.273 41.947 42.07 42.109 42.272 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -12.4 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -45 27.2 2020 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12488 0 1 4131 4136 41.956 42.087 42.132 42.273 41.948 42.069 42.11 42.276 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -12.6 -11.9 -10.8 -12.8 -17.2 -15.9 -11.2 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -12.4 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -45 27 2020 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12518 0 0 4131 4136 41.956 42.085 42.131 42.274 41.949 42.068 42.11 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -16.2 -11.9 -10.8 -12.8 -17.2 -15.9 -14.6 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -47 27.1 2029 27.5 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
12548 0 1 4131 4136 41.955 42.089 42.13 42.273 41.946 42.07 42.11 42.273 2.6 2.6 2.6 2.6 2.4 2.6 2.6 2.6 -18 -13.8 -13.7 -16.2 -11.9 -10.8 -12.8 -17.2 -15.9 -14.6 -13 -10 -10.5 -7.6 -10.8 -16 -15.7 -13.5 -11.7 -13 -10.9 -12.1 -9.2 -15.7 -14.1 -13.6 -10.2 -13.1 -11.9 -9.3 -12.1 -15.3 0 13 -47 27.1 2029 27.4 270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5 -11.5
